,Date,Tweets,Prices,Comp,Negative,Neutral,Positive,target
14631,2015-11-16,FB has given up all its postearnings gains and then some Joining AAPL among tech big caps that have done same AMZN GOOG still good,28.545,0.6486,0.0,0.813,0.187,2
14632,2015-11-16,AAPL Someone bought 12000 shares for 1 million httpstcopooTHfx86d,28.545,0.296,0.0,0.761,0.239,2
14633,2015-11-16,Track trending assets in 1 watchlist AAPL DJIA FB GOOGL TATA httpstcoOYea1wK1TC           httpstcoytfo24R3Lv,28.545,0.1779,0.0,0.866,0.134,2
14634,2015-11-16,AAPL up 1 Curated reasons here httpstcoaqOcZ0ckG5,28.545,0.0,0.0,1.0,0.0,1
14635,2015-11-16,German watchdog investigates Apple and Amazon audiobooks agreement AAPL httpstcoJmLNrSe22D,28.545,0.5994,0.0,0.62,0.38,2
14636,2015-11-16,Scanning For Doubles httpstcouGT83uqJLWSPY IWM AAPL DIA GDX BABA FB NFLX GOOGL TSLA UVXY BIDU YHOO USO GLD QQQ,28.545,0.0,0.0,1.0,0.0,1
14637,2015-11-16,Apple Takes 94 Of Smartphone Industry Profit AAPL httpstcoSA83NSv0IR,28.545,0.4404,0.0,0.734,0.266,2
14638,2015-11-16,toptickertweets AAPL SPY CLVS FB GOOGL FinTech FinServ httpstcoJYkUIhKrtY 201511161800 httpstcoytfo24R3Lv,28.545,0.0,0.0,1.0,0.0,1
14639,2015-11-16,Track trending assets in 1 watchlist AAPL DJIA FB GOOGL TATA httpstcoDsQgyMkoNy       httpstco6GtxeYO85j,28.545,0.1779,0.0,0.866,0.134,2
14640,2015-11-16,RT DayTradersGroup Highly traded options httpstcoRhsI8anTZJ SPY FB AAPL AMZN NFLX QQQ PCLN VXX BABA TSLA IWM USO GE TW,28.545,0.0,0.0,1.0,0.0,1
14641,2015-11-16,AAPL calls working well so far,28.545,0.2732,0.0,0.704,0.296,2
14642,2015-11-16,RT JustinPulitzer Weekend Review VIDEO 1115 VIX TLT USO XOM IBB VRX M SKX SPY IWM QQQ AAPL AMZN FB NFLX FIT MBLY htt,28.545,0.4995,0.0,0.872,0.128,2
14643,2015-11-16,RT kthirum1 Apple Takes 94 Of Smartphone Industry ProfitAAPL httpstcoSA83NSv0IR,28.545,0.0,0.0,1.0,0.0,1
14644,2015-11-16,RT TSLA HFT Algos BROKE 21050 in SIGMAX CROSSFINDER ATS LX  1140 PT 19800 Quant MSFT GPRO GOOG AMZN NFLX FB AAPL QQQ,28.545,-0.5473,0.138,0.862,0.0,0
14645,2015-11-16,Tickers trending on TWTR in last 1 hour AAPL DB DJIA FB GOOGL httpstcotQcQD8o4DG      httpstco6GtxeYO85j,28.545,0.0,0.0,1.0,0.0,1
14646,2015-11-16,Apple predicted to launch A9powered 4inch iPhone in mid2016 AAPL GOOGL INTL MSFT httpstcom2YmsHsvbn  httpstco6GtxeYO85j,28.545,0.0,0.0,1.0,0.0,1
14647,2015-11-16,Worst sentiment for SP1500 stocks at midday GOOG AAPL EBS ARW WCN 20151116 sentiment stock alexandria,28.545,-0.6249,0.215,0.785,0.0,0
14648,2015-11-16,Via STERLINGMHOLMES Via nafi9918 RT PortfolioBuzz Track trending assets in 1 watchlist FTSE100 AAPL EURJPY  httpstcoOBp2eRdIi3,28.545,0.1779,0.0,0.892,0.108,2
14649,2015-11-16,Watch Idea  Gappers AZN HOT MAR CLVS AAPL PCLN stocks trading options  r,28.545,0.0,0.0,1.0,0.0,1
14650,2015-11-16,RT kthirum1 RT satishkumar21 A to C ya Alibaba Alphabet Apple stocks dumped by Appaloosa AAPL GOOGL httpstco6GtxeYO85j,28.545,-0.4019,0.153,0.847,0.0,0
14651,2015-11-16,RT OphirGottlieb Onetime and onetime onlyCML Pro Five Mind Blowing Charts  httpstcoD6bQ2YYkFMAAPL AMZN FB NFLX GILD,28.545,0.0,0.0,1.0,0.0,1
14652,2015-11-16,AAPL  Is Demand for Apple Incs New iPhone 6s Slowing httpstcoLhleHsH153,28.545,-0.128,0.13,0.87,0.0,0
14653,2015-11-17,RT httpstcoQea7LjvegM Dow stocks AAPL Apple  Daily163 Weekly53 YTD384 Trend26  100  httpstcoqNJezVmLQn,28.422501,0.0,0.0,1.0,0.0,1
14654,2015-11-17,RT philstockworld Terrific Tuesday  G20 Fixes EVERYTHING G20 UNG AAPL SPY DIS FXI TradingWebinar  httpstcoKuZ3j1zKMN http,28.422501,0.4767,0.0,0.829,0.171,2
14655,2015-11-17,AG First Majestic Silver Corp DividendhttpstcoSbp6ILU3CzAG GE AAPL SLV AG share tradeideas,28.422501,0.296,0.0,0.833,0.167,2
14656,2015-11-17,RT CenterTrading The Secret Law of Attraction  So Inspiring httpstcok4v7S7PCa4 DIA QQQ SPY AAPL GOOG FB BA DIA IBM https,28.422501,0.7264,0.0,0.747,0.253,2
14657,2015-11-17,Photos of official AAPL Watch dock packaging hit the web Updated new pics httpstcofQXczMtpFO,28.422501,0.0,0.0,1.0,0.0,1
14658,2015-11-17,Quidel Corporation Is A Sell httpstcoslYzhkJebg httpstcoT1ylcVgryK stocks trading investing FB AAPL,28.422501,0.0,0.0,1.0,0.0,1
14659,2015-11-17,RT LadyStockMarket AAPL Apple en cash 192mil millones entre cash y bonos Argentina BCRA  26mil millones en papelitos de colore,28.422501,0.0,0.0,1.0,0.0,1
14660,2015-11-17,RT Benzinga iPhone 6 Upgrade Cycle Can Still Boost Apple Says Canaccord AAPL httpstcoPoWhvFduYw,28.422501,0.4019,0.0,0.816,0.184,2
14661,2015-11-17,RT arfiarf AAPL watch on iphone httptcoPyi5TMKPgY,28.422501,0.0,0.0,1.0,0.0,1
14662,2015-11-17,RT DanielEran Apple inhaling 94 of smartphone profits while selling 145 of units httpstcoaaSNivRiiE  AAPL httpstcofe3ZmYTrmw,28.422501,0.4404,0.0,0.838,0.162,2
14663,2015-11-17,Ifo World Economic Climate Indicator Q4 httpstco7Bn5tbxBhJ httpstcoJlYeulNmT2 stocks trading investing FB AAPL,28.422501,0.0,0.0,1.0,0.0,1
14664,2015-11-17,Apple is buying back shares like theres no tomorrow  AAPL aapl applenews ApplehttpstcokvNzchwD05 httpstcoNyO2BdU6rc,28.422501,0.3612,0.123,0.615,0.263,2
14665,2015-11-17,Apple Inc iPhone 7 Specs Release Date Blown Wide Open  AAPL aapl applenews ApplehttpstcoozPCoBzVdh httpstco06FbdrNDcS,28.422501,0.0,0.0,1.0,0.0,1
14666,2015-11-17,RT allstarcharts In case you missed the live periscope earlier here is the replay XAL JBLU XLY XRT TSLA TLT QQQ AAPL  httpst,28.422501,-0.296,0.091,0.909,0.0,0
14667,2015-11-17,AAPL  Should You Buy GoPro Inc Below Its IPO Price httpstcov9DdPicuuE,28.422501,0.0,0.0,1.0,0.0,1
14668,2015-11-17,RT LearnBonds AAPL Stock 4 Huge Investors Just Backed Apple Inc AAPL Apple  httpstcoFNoxHH7m6V,28.422501,0.34,0.0,0.764,0.236,2
14669,2015-11-17,Tickers trending on TWTR in last 1 hour AAPL AMZN FB GBPUSD GOOGL httpstco9TOmohtYLp     httpstco6GtxeYO85j,28.422501,0.0,0.0,1.0,0.0,1
14670,2015-11-17,Einhorn boosts stake in AAPL and Soros boosts stake in NFLX  Quarterly 13F,28.422501,0.5574,0.0,0.705,0.295,2
14671,2015-11-17,RT kthirum1 RT RJBtrading2 httpstcoiv9fXUrkv2 ltlt Test out Jason Bond Stock Picks for FREE FB TWTR AAPL TSLA,28.422501,0.6166,0.0,0.808,0.192,2
14672,2015-11-17,RT kthirum1 Track trending assets in 1 watchlist V AMZN GOOGL AAPL GBPUSD httpstcok0zoVkxrFk      httpstcoytfo24R3Lv,28.422501,0.1779,0.0,0.876,0.124,2
14673,2015-11-17,really nice civergence FB vs AAPL NFLX GOOGL,28.422501,0.4754,0.0,0.694,0.306,2
14674,2015-11-17,RT kthirum1 Track trending assets in 1 watchlist V AMZN GOOGL AAPL GBPUSD httpstcoZ6QliLhBD9      httpstco6GtxeYO85j,28.422501,0.1779,0.0,0.876,0.124,2
14675,2015-11-17,PYPL AAPLWhy Apples New Apple Pay P2P Payment Service Wont Hinder httpstcoCnFK9aUM8W,28.422501,-0.1027,0.113,0.887,0.0,0
14676,2015-11-17,RT kthirum1 RT UPTRENDZz GRCU LOOKING FOR THE NEXT LEGCMGO VAPE AMZZ TDEY PVSP SIPC TBEV NRTI ACOL AAPL GOOGL  httpst,28.422501,0.0,0.0,1.0,0.0,1
14677,2015-11-17,Crescent Point Energy  The Long Term Looks Good httpstcoPcHu5VIyQR httpstcoJlYeulNmT2 stocks trading investing FB AAPL,28.422501,0.6124,0.0,0.722,0.278,2
14678,2015-11-17,RT LearnBonds Apple Inc AAPL Folly Could Hurt Healthcare Says ExDesigner AAPL Apple httpstcoroqRIrNvih,28.422501,-0.5267,0.207,0.793,0.0,0
14679,2015-11-17,Apple Pay Targets Growth With Aggressive Market Expansion httpstcoethVVJbSj3 AAPL,28.422501,0.1531,0.238,0.556,0.206,2
14680,2015-11-17,This simple diagram explains how Apple thinks about its strategy  httpstcoOFkhlx0ThC AAPL GOOG PCLN K,28.422501,0.0,0.0,1.0,0.0,1
14681,2015-11-17,New Post AAPL outlook for November 17 2015 httpstcoXBCwxhYtdN,28.422501,0.0,0.0,1.0,0.0,1
14682,2015-11-17,Apple Inc AAPL Folly Could Hurt Healthcare Says ExDesigner AAPL Apple httpstcoxVTE5xXz92,28.422501,-0.5267,0.236,0.764,0.0,0
14683,2015-11-18,Stocks Hit Session Highs As Apple Retakes Key Support httpstcoKXU7AU6naZ IBDEditorials TSLA AAPL AGN AYI INGN IXIC GSPC DJI,29.3225,0.4019,0.0,0.87,0.13,2
14684,2015-11-18,RT kthirum1 PortfolioBuzz CityFALCON score gives top rated news for FREE bigdata AAPL TSLA httpstcozeBc1BDiYu httpstcoudtMc,29.3225,0.7034,0.0,0.706,0.294,2
14685,2015-11-18,5 things that can affect the Apple Watch price tagAppel AAPL httpstcoK3agxgh0js,29.3225,0.0,0.0,1.0,0.0,1
14686,2015-11-18,toptickertweets AAPL DAX SPY TSLA FB FinTech FinServ httpstcovn5AdIm3L7 201511180800  httpstcoXG5hVFJGig,29.3225,0.0,0.0,1.0,0.0,1
14687,2015-11-18,EutheniaADV AAPL outlook for November 192015 httpstcoLa8UXaWhya httpstco65qOaT7H0B,29.3225,0.0,0.0,1.0,0.0,1
14688,2015-11-18,Goldman Sachs Adds Apple AAPL to Conviction Buy List Sees MutliYear Monetization Opportunity httpstcoI0wZY7fHGq,29.3225,0.4215,0.0,0.823,0.177,2
14689,2015-11-18,Trading Signals that work day in and day out ONLY  httpstco1BbIWIpBY0 AAPL TSLA VRX GMCR ADPT GOOGL NFLX EURUSD,29.3225,0.0,0.0,1.0,0.0,1
14690,2015-11-18,RT andreascseh Samsung GalaxyS6 is 1 in 14 markets GS proving again its ridiculous incompetence SSNLF AAPL httpstcofYGbXk0HBf,29.3225,-0.7003,0.279,0.721,0.0,0
14691,2015-11-18,RT kthirum1 RT kthirum1 RT TopTechStocks Tech stocks AAPL Apple  Daily042 Weekly264 YTD34 Trend httpstcoqNJezVmLQn,29.3225,0.0,0.0,1.0,0.0,1
14692,2015-11-18,NFLX looks set to continue higher 120121 in play  TSLA needs thru tough 215216 area early AAPL strong on GS upgrade FB good,29.3225,0.7964,0.052,0.653,0.296,2
14693,2015-11-18,These assets are seeing a jump in tweets AAPL DAX NFLX SENSEX TGT httpstcoOIDY3XDIMH   httpstcoVBwZugGSyO,29.3225,0.1779,0.0,0.884,0.116,2
14694,2015-11-18,Solitamente evito come la peste di darne conto ma Goldman Sachs 43 prezzo azioni AAPL nei prossimi 12 mesi httpstcoKaZETjZYLr,29.3225,0.0,0.0,1.0,0.0,1
14695,2015-11-18,Looking at HOV For a quick bounce play IBB AAPL,29.3225,0.34,0.0,0.769,0.231,2
14696,2015-11-18,AppleAAPL,29.3225,0.0,0.0,1.0,0.0,1
14697,2015-11-18,Popular QCOM YNDX AAPL CIT NBL FINL SFM QRVO,29.3225,0.4215,0.0,0.741,0.259,2
14698,2015-11-18,RT DayTradersGroup all OUT 4 now Our FB Dec15 11000 calls 190 from timestamped entry  158  get Alerted each time we buysell AAPL,29.3225,0.0,0.0,1.0,0.0,1
14699,2015-11-18,RT iliganonko kthirum1 CityFALCON score gives top rated news for FREE bigdata AAPL TSLA  httpstcoVgkYaK1kMQ,29.3225,0.7034,0.0,0.69,0.31,2
14700,2015-11-18,RT businessinsider Apple is releasing a round charging dock for the Apple Watch AAPL httpstcoHiSKRy4um7,29.3225,0.0,0.0,1.0,0.0,1
14701,2015-11-18,RT kthirum1 RT kthirum1 RT kthirum1 RT BoardCentral Top Stock searches on message boards and Twitter UPOT SPY IWM AAPL MTCH 10,29.3225,0.2023,0.0,0.921,0.079,2
14702,2015-11-18,RT Trade of the Day TSLA TWAP HFT Algo for 111715 TS SELL Quant MSFT GOOG GPRO FB AAPL NFLX AMZN QQQ httpstcodHoU3Jr5xz,29.3225,0.0,0.0,1.0,0.0,1
14703,2015-11-18,Is Apple Carving Out A Head amp Shoulders Topping Pattern httpstcobQHwTJP0hy by mpgtrader AAPL httpstcosVqduE4m2C,29.3225,0.0,0.0,1.0,0.0,1
14704,2015-11-18,CamilleHurn RT CasperCucumber What if GS went long AAPL and nobody cared  Oh wait thats what happened,29.3225,0.4215,0.0,0.851,0.149,2
14705,2015-11-18,sherloksam RT RaginCajun Apple Back On Top  AAPL httpstcoFVEOToe2qV,29.3225,0.2023,0.0,0.816,0.184,2
14706,2015-11-18,CityFALCON score gives top rated news for FREE bigdata AAPL TSLA httpstco6mWnfcGFgj  httpstcoJMofmVHIQF,29.3225,0.7034,0.0,0.653,0.347,2
14707,2015-11-18,RT ClearGrip kthirum1 kthirum1 CityFALCON score gives top rated news for FREE bigdata AAPL TSLA  httpstcoqA6p35bap0,29.3225,0.7034,0.0,0.706,0.294,2
14708,2015-11-18,RT kthirum1 RT kthirum1 RT marketreturn Top Stock searches on message boards and Twitter UPOT FB SPY CRL AAPL  1101 AM stocks,29.3225,0.2023,0.0,0.921,0.079,2
14709,2015-11-18,AAPL The Most Absurd Dominance Ever httpstco8ztdciSK0a httpstcoPPYiC8FvYe,29.3225,0.2682,0.0,0.771,0.229,2
14710,2015-11-18,AAPL hoping it gets above 10SMA,29.3225,0.4215,0.0,0.641,0.359,2
14711,2015-11-18,RT ValaAfshar Company cash and investment BillionAAPL 2055MSFT 108GOOG 67CSCO 62ORCL 54YHOO 34QCOM 32EMC 15,29.3225,0.0,0.0,1.0,0.0,1
14712,2015-11-18,Free Video Understanding The 30minute Market Update httpstco2MCk1bNuUG trading startups stock AAPL money investor angel,29.3225,0.5106,0.0,0.809,0.191,2
14713,2015-11-18,Via STERLINGMHOLMES Via BUZZJustIn These assets are seeing a jump in tweets FTSE100 USDCAD GOOG AAPL DB  httpstcoUq43IXXGJy,29.3225,0.1779,0.0,0.904,0.096,2
14714,2015-11-18,RT CenterTrading The Secret Law of Attraction  So Inspiring httpstcok4v7S7PCa4 DIA QQQ SPY AAPL GOOG FB BA DIA IBM https,29.3225,0.7264,0.0,0.747,0.253,2
14715,2015-11-18,APPLE ADDED TO CONVICTION LIST AT GOLDMAN REMAINS BUYTGT 163 AAPL Nasdaq100deki 12lik arlyla vadelileri pozitif etkiliyebilir,29.3225,0.0,0.0,1.0,0.0,1
14716,2015-11-18,Goldman Sachs Sees Apple Services Building Revenue to 533 Billion by 2017 httpstcoHbtKWPKvFX PatentlyApple AAPL,29.3225,0.0,0.0,1.0,0.0,1
14717,2015-11-18,Amazing Tweets From 14 Called 20 move in AAPL 12 Move in PCLN and 35 move in IBB httpstconi9DYVFoqs,29.3225,0.5859,0.0,0.826,0.174,2
14718,2015-11-18,Any time a stock is in trouble  GOOG AAPL MSFT names come out NO one is buying GPRO its a spec if you want  to go long the stock,29.3225,-0.6523,0.182,0.776,0.042,0
14719,2015-11-18,RT kthirum1  LETS GO TEAMBILLIONAIREBUY OOIL U CAN httpstcot885A5fpHkPENNYSTOCKS AAPL FB TWTR LNKD OWOOhttpst,29.3225,0.0,0.0,1.0,0.0,1
14720,2015-11-18,RT seeitmarket Is Apple Carving Out A Head amp Shoulders Topping Pattern httpstcobQHwTJP0hy by mpgtrader AAPL httpstcosVqduE4m,29.3225,0.0,0.0,1.0,0.0,1
14721,2015-11-18,Triforcetrader interview See how he is on track to a MILLION  in profits first year trading httpstcoMsuR7lzK3b AAPL XOMA VISN,29.3225,0.4404,0.0,0.861,0.139,2
14722,2015-11-18,RT kthirum1 SPY AAPL 116 stocks appeared golden cross 20151117 more info please check httpstcoKJJrbWTwOn,29.3225,0.3774,0.0,0.844,0.156,2
14723,2015-11-18,AppleAsAService Note Lifts Tech ETFs Gold Reels AAPL httpstcoS6DviHMrfm httpstcoAmkBhKACtj httpstco9FGoiNearz,29.3225,0.0,0.0,1.0,0.0,1
14724,2015-11-18,AAPL Apple Inc Bid SizehttpstcoZezLNvNv8bAAPL XLP USO NAV AAPL tradeideas stock,29.3225,0.0,0.0,1.0,0.0,1
14725,2015-11-19,sautterlas65 Sell AAPL June17 2016 PUTS Strike 115 bid 825 Yield Boost 7 at Bid ann Impl Volatility 27,29.695,0.296,0.074,0.792,0.134,2
14726,2015-11-19,kthirum1 IHNewsDesk DXJ Stock Message Board Updated Thursday November 19 2015 031053 AM QLD AAPL AMZN V httpstcoY86bakCtBu,29.695,0.0,0.0,1.0,0.0,1
14727,2015-11-19,RT attemptitnow Save 120 Switch from AppleMusic to Worlds 15 Best Free Music Streaming Platforms AAPL P M httpstcoPOWyX551IQ,29.695,0.8934,0.0,0.567,0.433,2
14728,2015-11-19,kthirum1 Alphavisor techsparks ISSAbove CHTR AAPL  GOOG pitch pasadena InnovatPasadena httpstcoUSQItWPxS3,29.695,0.0,0.0,1.0,0.0,1
14729,2015-11-19,CityFALCON score gives top rated news for FREE bigdata AAPL TSLA httpstcodPpKdbV6WC httpstco0a0oUK6lJU,29.695,0.7034,0.0,0.653,0.347,2
14730,2015-11-19,OphirGottlieb it is  up almost a buckaroo  at 118 and some change gtgt going to  120 tomorrow  AAPLDay High 11835  Day Low 11676,29.695,-0.2732,0.091,0.909,0.0,0
14731,2015-11-19,PolgarStocks AAPL Stock Price Updated Thursday November 19 2015 100658 AM XLY XLE USO GOOG httpstco8xc9C4mATh,29.695,0.0,0.0,1.0,0.0,1
14732,2015-11-19,BjuizrBUZZ RT philstockworld Federally Fueled Thursday  Gobbledygook in the Fed Minutes AAPL QQQ WSM CRM  httpstcoCzdYNkeNto,29.695,0.0,0.0,1.0,0.0,1
14733,2015-11-19,Tech stocks AAPL Apple  Daily317 Weekly102 YTD668 Trend68  100  httpstcoP1qycwZIos,29.695,0.0,0.0,1.0,0.0,1
14734,2015-11-19,kthirum1 TickerLensAAPL Apple Inc AAPL Stock Could Increase 43 Percent Goldman Sachs httpstcogBTW8wdqDt AAPL,29.695,0.3182,0.0,0.85,0.15,2
14735,2015-11-19,Microsoft Has Lost The Smartphone Battle httpstcomtvHVNtNpr AAPL APPLE GOOG GOOGL MSFT,29.695,-0.5994,0.329,0.671,0.0,0
14736,2015-11-19,kthirum1 NASDAQPlays RT mjcharts Join httpstcogPjrKWVMNx and make money trading options  FB AAPL BI httpstco1xfq1x0vs2,29.695,0.296,0.0,0.864,0.136,2
14737,2015-11-19,hCiSlaughtre RT philstockworld Federally Fueled Thursday  Gobbledygook in the Fed Minutes AAPL QQQ WSM CRM httpstcoCzdYNkeNto,29.695,0.0,0.0,1.0,0.0,1
14738,2015-11-19,Oil  Where Is The War Premium httpstcospc8oWjSqT httpstcoJlYeulNmT2 stocks trading investing FB AAPL,29.695,-0.5994,0.245,0.755,0.0,0
14739,2015-11-19,kthirum1 kthirum1 PolgarStocks AAPL Apple Inc Prev ClosehttpstcoHl7V6pTdgFAAPL MO BIIB AXP AAPL stocks invest,29.695,0.0,0.0,1.0,0.0,1
14740,2015-11-19,RT FinanceTrends Google vs Apple and FANG stocks 20092015 httpstcofUSXu82uM7  GOOG AAPL FB AMZN NFLX httpstcozYISb9x,29.695,0.0,0.0,1.0,0.0,1
14741,2015-11-19,kthirum1 AIScientist RT kthirum1 PortfolioBuzz CityFALCON score gives top rated news for FREE bigdata AAPL  httpstcoDlhJXZdPn1,29.695,0.7034,0.0,0.706,0.294,2
14742,2015-11-19,TRUduts RT philstockworld Federally Fueled Thursday  Gobbledygook in the Fed Minutes AAPL QQQ WSM CRM BBY httpstcoCzdYNkeNto,29.695,0.0,0.0,1.0,0.0,1
14743,2015-11-19,Tim Cook of AAPL pays over 4200 per customer acquisition from Beats By Dre It will take 58 yrs to recoup invest httpstcoR0HqhIwChl,29.695,0.0,0.0,1.0,0.0,1
14744,2015-11-19,AAPL we will close the gap and go back to the 120s if you want to make easy money buy now and sell around 122 or even 124,29.695,0.4939,0.0,0.861,0.139,2
14745,2015-11-19,notyourcountry RT andreascseh Skyrocketing Apples real iPhone sales growth is around 7 yoy GS AAPL  httpstcoDRrB2y6Asr,29.695,0.3818,0.0,0.843,0.157,2
14746,2015-11-19,Apple is quietly up more than 7 this week aloneGoldman recently added AAPL to its conviction buy list CHART httpstco73ppSf9SZm,29.695,0.0,0.0,1.0,0.0,1
14747,2015-11-19,RT stevewalker36 Territorial Warers  FED  EURUSD GBPUSD USDJPY SPY SPX Oil Gold Forex Trading AAPL TSLA GOOG FB  http,29.695,0.0,0.0,1.0,0.0,1
14748,2015-11-19,These assets are seeing a jump in tweets AAPL EURUSD SENSEX httpstcoCyMtvYURKz httpstcopoMwGMYPe0,29.695,0.1779,0.0,0.866,0.134,2
14749,2015-11-19,tradewithjoe Scanning For Doubles httpstcouGT83uqJLWSPY IWM AAPL DIA GDX BABA FB NFLX GOOGL TSLA UVXY BIDU YHOO USO,29.695,0.0,0.0,1.0,0.0,1
14750,2015-11-19,DxInfoSearhc RT philstockworld Federally Fueled Thursday  Gobbledygook in the Fed Minutes AAPL QQQ WSM CRM httpstcoCzdYNkeNto,29.695,0.0,0.0,1.0,0.0,1
14751,2015-11-19,AAPL push it baby Push it,29.695,0.0,0.0,1.0,0.0,1
14752,2015-11-19,andreascseh Even a tiny Gold Mining Co is outperforming Goldmans Apple Rally GORO 705 vs AAPL 15  httpstcoTE7cNUqDeO,29.695,0.0,0.0,1.0,0.0,1
14753,2015-11-19,Apple The Biggest Threat To Visa And MasterCard httpstcoCSJHAEYPqG AXP V MA AAPL,29.695,-0.5267,0.236,0.764,0.0,0
14754,2015-11-19,2016 AAPL NFLX GOOGL MSFT AMZN BOX IBM UA FIT BBRY AMX  AAPL NFLX GOOGL MSFT AMZN BOX IBM UA   httpstcoNylhQ0NNbM,29.695,0.4995,0.0,0.861,0.139,2
14755,2015-11-19,Stocks Invest Stockmarket SPY SPX China Japan Germany France CNBC FB AAPL httpstcouvrkRzkQOc,29.695,0.0,0.0,1.0,0.0,1
14756,2015-11-19,Cashflowquad RT nanexllc That spike in AAPL is a single late dark pool print,29.695,0.0,0.0,1.0,0.0,1
14757,2015-11-19,thetruthization Stocks Invest Stockmarket SPY SPX China Japan Germany France CNBC FB AAPL httpstcoRrhOTOLhSf,29.695,0.0,0.0,1.0,0.0,1
14758,2015-11-19,jmonteforte RT MadMoneyOnCNBC Can you say CHEAP Why jimcramer says AAPL trades more like it sells bumpers amp da httpstcopbjJDPRK8K,29.695,0.4201,0.0,0.872,0.128,2
14759,2015-11-19,i8and8 Where Google Apple And Amazon Employees Want To Work Next GOOG AAPL AMZN httpstcoGE1fW6cBqK,29.695,0.25,0.0,0.812,0.188,2
14760,2015-11-19,RT philstockworld Federally Fueled Thursday  Gobbledygook in the Fed Minutes AAPL QQQ WSM CRM BBY  httpstcou0Vj9P2Ka3 https,29.695,0.0,0.0,1.0,0.0,1
14761,2015-11-19,toptickertweets KBIO AAPL SPY DAX AVXL FinTech FinServ httpstcoNKDRUaTly8 201511191000,29.695,0.0,0.0,1.0,0.0,1
14762,2015-11-19,Not wise to buy AAPL after this little run  We expect a pullback  WEEKLYOPTIONSTRADING,29.695,-0.3724,0.175,0.825,0.0,0
14763,2015-11-19,RT bluezh1218 Speaking of NKE  compare AAPL and NKE charts side by side,29.695,0.0,0.0,1.0,0.0,1
14764,2015-11-19,DrDuru stocksgt40DMA497 The SampP 500 Flips the Script httpstco4WgzzYycvq SPY AAPL AUDJPY FXA VIX forex T2108,29.695,0.0,0.0,1.0,0.0,1
14765,2015-11-19,Morning Call 111915 Video Prep covering SPY QQQ IWM AMZN AAPL STUDY httpstco0oLz3G19tR,29.695,0.0,0.0,1.0,0.0,1
14766,2015-11-19,kharvsf RT philstockworld Federally Fueled Thursday  Gobbledygook in the Fed Minutes AAPL QQQ WSM CRM BBY httpstcoCzdYNkeNto,29.695,0.0,0.0,1.0,0.0,1
14767,2015-11-19,MajorLtrading 2000 a day keeps a real job away Watch Eric show you how he put on another 2000 trade AAPL  httpstco5U9KMzwxW5,29.695,0.0,0.0,1.0,0.0,1
14768,2015-11-19,RT MadMoneyOnCNBC Can you say CHEAP Why jimcramer says AAPL trades more like it sells bumpers amp dashboards httpstcozlcemwL44e htt,29.695,0.4201,0.0,0.872,0.128,2
14769,2015-11-19,igorbraci1 RT TheStreet You should buy Apple  like right now httpstcoPWBVMUYnPo AAPL httpstco1wdE6X5IpG,29.695,0.3612,0.0,0.828,0.172,2
14770,2015-11-19,AAPL STC at 32 limit order that I had bc I was away from monitor Retested 118 like I was figuring she would Still nice 33 gain,29.695,0.8271,0.0,0.707,0.293,2
14771,2015-11-19,newsagg AAPL today httpstcoHvOhqrCTDx,29.695,0.0,0.0,1.0,0.0,1
14772,2015-11-20,RT MartinVanA This is what we do Pretty much daily Come and try it out For Free  AAPL VXX SPY QQQ AAPL FB httpstco0REtvn,29.825001,0.7579,0.0,0.772,0.228,2
14773,2015-11-20,bosocial Gain from movement in these buzzing assets AAPL CSCO DJIA NDX USDJPY httpstcoNUvk2sz2C8    httpstcoytfo24R3Lv,29.825001,0.6249,0.0,0.718,0.282,2
14774,2015-11-20,RT MartinVanA Join us every weekday morning at 830 to strengthen your trading game while making money TSXtrad3r AAPL SPY httpst,29.825001,0.5423,0.0,0.809,0.191,2
14775,2015-11-20,Sourcingstocks AAPL Stock Guy777 Wow 61 of iPhone users have six series iPhoneshttpstcoOWV377oUDX Sto httpstco8LFEZaMZbX,29.825001,0.5859,0.0,0.787,0.213,2
14776,2015-11-20,mccaster08dl RT MartinVanA This is what we do Pretty much daily Come and try it out For Free  AAPL VXX  httpstcooRcP35oMQj,29.825001,0.7579,0.0,0.745,0.255,2
14777,2015-11-20,ReadtheChart allstarcharts AAPL,29.825001,0.0,0.0,1.0,0.0,1
14778,2015-11-20,FB NFLX GOOGL AAPL will be taking me to the glory land over the next few months,29.825001,0.5423,0.0,0.821,0.179,2
14779,2015-11-20,lyonsbulao84 RT MartinVanA This is what we do Pretty much daily Come and try it out For Free  AAPL VXX  httpstcooRcP35oMQj,29.825001,0.7579,0.0,0.745,0.255,2
14780,2015-11-20,Intels mobile dig wont top Apple supplier Qualcomm httpstcom39nHT2M1o INTC QCOM AAPL,29.825001,-0.1511,0.126,0.874,0.0,0
14781,2015-11-20,palazzo8do RT MartinVanA This is what we do Pretty much daily Come and try it out For Free  AAPL VXX SP httpstcooRcP35oMQj,29.825001,0.7579,0.0,0.755,0.245,2
14782,2015-11-20,lucidohaskeq50 RT MartinVanA This is what we do Pretty much daily Come and try it out For Free  AAPL VXX httpstcooRcP35oMQj,29.825001,0.7579,0.0,0.745,0.255,2
14783,2015-11-20,STERLINGMHOLMES Via STERLINGMHOLMES Via BUZZJustIn Track trending assets in 1 watchlist DJIA GOOGL AAPL E httpstcoI5dK7C9Sv8,29.825001,0.1779,0.0,0.884,0.116,2
